maxHorizontal,standardHorizontal,halfHorizontal,maxVertical,standardVertical,halfVertical,maxArea,standardArea,halfArea
169.47051739065023,72.55953483271402,52.18407784450389,711.4154771105834,304.5956127752115,219.06205993191674,378762.81642108277,69433.331901899,35913.278488824544
170.51643319197024,73.00734820572112,52.50614065776046,710.4234081115868,304.1708541434595,218.7565778535714,380568.9702560045,69764.42902455475,36084.53317079177
171.6466051598415,73.49123622077144,52.85414798586179,708.6457500373925,303.4097421521754,218.20919386753664,382132.76600725995,70051.09800238542,36232.80810666098
172.77296285776822,73.97349113965161,53.200980807843884,706.9171532318118,302.6696359551952,217.67691703465098,383702.09773603507,70338.78181416457,36381.60794913071
173.80852698392914,74.4168723981774,53.51985608954252,706.0048116029974,302.27901294173796,217.39598494503517,385503.7549082952,70669.05462604456,36552.436269556005
174.92760756881927,74.8960115896438,53.86444811212757,704.3517540773761,301.57124921411383,216.88696848644008,387077.4128470378,70957.53150187203,36701.64631169853
176.04294955472912,75.37355008379062,54.207888929516464,702.7423475701412,300.88217485876436,216.39139323388213,388655.33561163425,71246.79018905,36851.26073323617
177.06836614075362,75.81258662912776,54.52363953777595,701.8998083538379,300.5214380500582,216.13195499808995,390450.4938560438,71575.871642658,37021.47284268283
178.1765748999493,76.28707100141193,54.86488386185221,700.3575831499978,299.8611276602576,215.65706649636059,392030.9132303275,71865.58799865014,37171.32398608199
179.1954192231911,76.72329360401936,55.178610711183325,699.5531307002046,299.5166978653247,215.409356098655,393819.7397121953,72193.50873808289,37340.935734718056
180.29658763223836,77.19476361994413,55.51768714089157,697.0363957054915,298.4391468946585,214.63439242414543,394814.2645139571,72375.82117122477,37435.23391981236
181.30894475474776,77.6282086995065,55.82941642396027,693.845507309172,297.07295422997015,213.6518405854511,395213.60225805873,72449.02621914675,37473.09805798341
182.40316427415792,78.09670351828527,56.16635312220762,689.855754135327,295.3647241563921,212.42329892870762,395312.4860670032,72467.15321585418,37482.473956605696
183.4091179623909,78.52740693977294,56.476110632735,686.7940619158161,294.05384739346493,211.48052972271898,395728.4978734726,72543.41488828188,37521.91908483012
184.49647863780734,78.99296511483729,56.810935326756464,682.9644393795022,292.4141779447709,210.30129616854623,395854.9186487031,72566.58985495051,37533.90596503797
185.49611136271685,79.42096218854537,57.11874645954686,680.0241053621345,291.15526122085953,209.39589609298346,396286.2375714987,72645.65756863216,37574.80247314356
186.5767018270115,79.88362166844269,57.45148644155091,676.3450508494981,289.5800581225782,208.263026080915,396438.296018428,72673.53233393752,37589.220248897655
187.57009476501344,80.30894715040466,57.75737619278934,673.5189318121298,288.3700430362336,207.39279556463055,396883.7141083588,72755.18465230789,37631.45360236881
188.64400224122858,80.76874528005764,58.08805832086371,669.9817090067654,286.8555657967189,206.30359897120186,397059.7097398305,72787.44748953337,37648.1410380194
189.63123527598054,81.19143337280694,58.39205128866357,667.2632810836594,285.69165912661566,205.46652915789014,397518.159939079,72871.48880368794,37691.61006128425
190.6155313275582,81.61286398351027,58.69513988819363,664.5899938017902,284.5470796172517,204.6433592415783,397980.6480479897,72956.27033179597,37735.461948357064
191.6796973059836,82.06849124876112,59.022822373104056,661.2431849247212,283.1141289245106,203.61279570958024,398187.1095855063,72994.11806087037,37755.03807983726
192.6579493102453,82.48733407447091,59.324049864044326,658.6691737939902,282.01205492853916,202.82019532523697,398661.3605326524,73081.05590690587,37800.00528781026
193.63331925299912,82.90494293308369,59.62438989842639,656.1368628186027,280.9278350343947,202.04043542893888,399139.2166765996,73168.65464364976,37845.31433091361
194.68792722448472,83.35647789633323,59.949129241450756,652.9658244136273,279.5701412293342,201.0639958834591,399373.5929084992,73211.6195863365,37867.5372591485
195.65736616300813,83.77154736983836,60.24764297594762,650.5253556971946,278.5252439954988,200.3125164436352,399862.15710710344,73301.18128216929,37913.86161139072
196.6239766157873,84.18540581494136,60.54528575116182,648.1235451935834,277.49689844264583,199.57294080406075,400353.9768183731,73391.33976596965,37960.49464264763
197.66920556175995,84.63292510786144,60.867137065017396,645.1152959725799,276.2089035306239,198.646627992006,400614.0983538613,73439.0242379541,37985.15867179706
198.6299952527016,85.044291368614,61.16298748664987,642.7987343445217,275.2170576524659,197.93330254642703,401115.7525832346,73530.98554750711,38032.72418579025
199.58800869340718,85.45446896582312,61.45798303357807,640.5181307398091,274.2406073574904,197.23104944734405,401620.38251167553,73623.49235068317,38080.57184762025
200.54326253318942,85.86346502796405,61.75212883252875,638.2727299049543,273.27922928065067,196.53963613391164,402127.9300360699,73716.53399624449,38128.69614810498
201.57633324780733,86.30577872155588,62.070236332408676,635.4598939209802,272.07490139105437,195.67349579155837,402418.1494277281,73769.7358906009,38156.213975578015
202.52590803528923,86.71234327289748,62.362633413577136,633.2922210751663,271.1468028888281,195.00601680896563,402934.6485672064,73864.41851155432,38205.18704429314
203.47277369313434,87.11774789867049,62.65419628809989,631.1574262877199,270.2327812694609,194.3486617770379,403453.85970711353,73959.59828591805,38254.417257644534
204.41694630042912,87.52199948320526,62.94492990711719,629.0548578952248,269.332557520443,193.70123003282225,403975.7440400241,74055.26809966529,38303.90093601579
205.35844179721977,87.92510485130154,63.23483917895543,626.9838856464662,268.4458617969916,193.06352750670138,404500.266491821,74151.42152314475,38353.63475377281
206.29727598478462,88.32707076834495,63.523928969211,624.9438997868266,267.57243303003054,192.43536644045687,405027.3955201325,74248.0527741311,38403.61572015217
207.23346452591977,88.72790394042939,63.81220410083826,622.9343101885371,266.71201855380383,191.8165651194524,405557.1029229575,74345.15668274273,38453.841161115466
208.24612832548206,89.16148032509807,64.12402781720101,620.4164948247085,265.6340050184292,191.0412687731195,405891.6753905435,74406.48921112194,38485.564428770514
209.1768721600116,89.5599823225057,64.41062639176263,618.4741102942081,264.8023646825796,190.44316152057633,406429.34925555706,74505.05350071409,38536.545228398245
210.10501779322988,89.95737188878698,64.6964249171973,616.5602935643001,263.98295577408436,189.85385098591016,406969.4881393948,74604.06966800579,38587.75975452623
211.03058032629048,90.35365548956608,64.98142804351605,614.6745300910836,263.17555798874747,189.2731787285888,407512.07683827437,74703.5349258986,38639.20656557245
211.95357472350344,90.74883953187708,65.26564037859245,612.8163210241693,262.37995774161755,188.7009911404923,408057.1026153478,74803.44693952285,38690.88445386301
212.87401581268378,91.14293036431309,65.54906648826996,610.9851825705063,261.59594789460795,188.1371392500201,408604.55506157834,74903.80380073431,38742.792432440845
213.79191828549057,91.53593427717146,65.83171089646632,609.1806453881953,260.82332749695496,187.58147853543136,409154.42596318445,75004.60400381435,38794.92972249713
214.70729669778873,91.92785750260872,66.11357808528498,607.40225400895,260.0619015379423,187.03386874700658,409706.7091755516,75105.84642235606,38847.29574141593
215.62016547001045,92.31870621479523,66.39467249512634,605.6495662874486,259.31148071113853,186.49417373748994,410261.4005030855,75207.53028723931,38899.8900913822
216.530538887525,92.70848653007366,66.67499852480168,603.9221528762394,258.5718811895757,185.96226130039983,410818.49758477736,75309.65516565317,38952.712548531395
217.4384311010166,93.0972045071206,66.95456053164948,602.2195967248281,257.8429244112813,185.43800301578574,411377.9997851719,75412.22094110839,39005.76305261134
218.34385612686418,93.48486614710933,67.23336283165236,600.5414926016316,257.1244368746007,184.9212741030262,411939.9080904204,75515.22779438246,39059.041697126275
219.2468278475295,93.87147739387588,67.51140969955661,598.8874466376475,256.41624994281733,184.4119532803136,412504.22500919865,75618.67618535605,39112.548719942126
220.14736001195268,94.2570441340884,67.78870536899399,597.257075890701,255.7181996575833,183.90992263047534,413070.9544782335,75722.5668356947,39166.28449432882
221.0454662359487,94.64157219741698,68.06525403260378,595.6500079291687,255.0301265606886,183.41506747279212,413640.1017721657,75826.90071232509,39220.2495204137
221.94116000261099,95.02506735670632,68.34105984215705,594.065880434253,254.35187552377317,182.9272762405287,414211.67341758986,75931.67901167729,39274.444417031045
222.83445466271772,95.40753532814988,68.61612690868186,592.5043408197723,253.6832955855389,182.44644036385822,414785.6771109938,76036.9031446416,39328.86991394126
223.6494879306239,95.75649534611064,68.86709539661204,591.3850996033894,253.20408761900427,182.10179887894512,415516.38964719756,76170.85453546322,39398.15412471972
224.5382033274565,96.13700268618206,69.14075239703895,589.861894556792,252.5519207917727,181.63276714440715,416093.04568893486,76276.56488664688,39452.831110213854
225.42455776881158,96.51649917295671,69.41368240207856,588.3603785747928,251.90904023133513,181.1704139982915,416672.1924317888,76382.73182350842,39507.74425733463
226.3085640899151,96.8949903018921,69.68588936400789,586.8802318343971,251.2753090040934,180.7146409593502,417253.8407509955,76489.35733965403,39562.89459724287
227.19023499570812,97.27248151266365,69.95737719498607,585.4211426671246,250.65059366783996,180.2653520573077,417838.00235851074,76596.44358207405,39618.283240434954
228.0695830612653,97.64897818934398,70.22814976718323,583.9828072636283,250.03476414528916,179.82245374190606,418424.6897397978,76703.9928395552,39673.91137074914
228.9466207322325,98.02448566059017,70.49821091291523,582.5649293908999,249.42769360299764,179.38585479582568,419013.91609353694,76812.00753162843,39729.78023964905
229.7467013708666,98.36704364567102,70.7445751240548,581.549616151986,248.99298284941406,179.0732152529021,419745.3858447461,76946.09773217083,39799.13624753162
230.6193269788966,98.74066207309234,71.01327768872318,580.1666294178644,248.4008510989907,178.64736013366056,420337.67538941174,77054.67395653567,39855.29556001267
231.4896777102843,99.1133065022424,71.28127976376294,578.8033418460313,247.81715363008283,178.22757086371345,420932.57192838116,77163.72808499487,39911.70206072972
232.3577655063901,99.4849820458663,71.54858502620824,577.4594827596463,247.2417745512308,177.8137640951042,421530.0903567724,77273.26284806376,39968.357161998065
233.14960843326224,99.82401301903536,71.79241264633207,576.4979651833606,246.8300966432207,177.5176895399408,422262.3320202663,77407.49455257524,40037.78636054152
234.0133735058654,100.19383776989959,72.05838683748996,575.1873325419468,246.26894361045842,177.11411399867168,422863.17179687816,77517.6381723306,40094.75638317604
234.874909693723,100.56270821412204,72.32367470103843,573.8954336101523,245.71581149647656,176.71630702043137,423466.7033401384,77628.27523631809,40151.98163193383
235.7342284404291,100.93062925132698,72.5882797607373,572.6220200947733,245.1705939934663,176.32419214972737,424072.9426075715,77739.40866980921,40209.46361986471
236.5179966742933,101.2662030097687,72.82962098726898,571.7119802633958,244.7809565045349,176.04396883930497,424806.6997470383,77873.91818550398,40279.036511791724
237.37307826322836,101.63230988955198,73.0929213234421,570.4702633365672,244.24931003297252,175.66161411608726,425416.5149858018,77985.70715220347,40336.857563771904
238.2259750128261,101.99748132092543,73.355548894654,569.2463927553262,243.72530455144332,175.28475471501596,426029.10818287166,78098.00536345584,40394.942014338114
239.00382648280706,102.33052179132572,73.59506820624837,568.3726478571889,243.3512068951226,175.01570749380798,426764.1176171258,78232.74444497871,40464.63364551168
239.85254733218036,102.69390529296098,73.85640991661712,567.1794363388997,242.8403282239699,174.6482887609565,427380.4820556744,78345.73398560642,40523.07567512105
240.69911487611157,103.05636684756003,74.11708857207495,566.0034682323954,242.33683239413557,174.2861796923271,427999.6938005393,78459.24548339547,40581.787678709494
241.47113299450743,103.386909743255,74.3548116533993,565.1649557621097,241.97781965414896,174.0279813891844,428736.36076093954,78594.28841618898,40651.636472084596
242.31358384329133,103.74760871702563,74.61422267869149,564.0186653863192,241.48703047305,173.6750108128052,429359.5332611091,78708.52598429362,40710.72402391092
243.0818052584851,104.07652603782721,74.85077666312216,563.2019586099841,241.13735393521895,173.42352701108788,430097.0681915349,78843.72802998907,40780.6551158853
243.9201771528474,104.43547858962431,75.10893167953247,562.0847583807292,240.65901982614866,173.07951399555583,430724.3343361939,78958.71602913974,40840.13081614704
244.75644564927367,104.79353056249975,75.36643900876201,560.9838889585787,240.18767782275663,172.74052963115625,431354.5657476991,79074.24760951905,40899.887675090205
245.51896548188057,105.12000672606239,75.60123733778943,560.2008031388432,239.85239624287493,172.49939853646674,432094.4074270834,79209.87251949553,40970.03748683896
246.35121086632373,105.47633618614582,75.85750585337671,559.1281229487689,239.3931235810901,172.16909431952698,432728.9100857911,79326.18708836204,41030.19933403237
247.1100178186002,105.80122266394002,76.09116089660331,558.3658827949936,239.06676716322855,171.93438211038722,433470.05303850834,79462.05054272384,41100.47252904255
247.93827563289042,106.1558448286197,76.34620154273887,557.3208502214528,238.61933194801432,171.61259126436067,434108.95035279624,79579.17072282321,41161.05106573892
248.69340147212256,106.47915522194639,76.57872308208162,556.579106123219,238.30175100496044,171.3841902872532,434851.56163253804,79715.30334520577,41231.46348359531
249.51770639390716,106.83208493860698,76.83254653685316,555.5611953199266,237.86592809295598,171.07075089132968,435494.97277519567,79833.250982832,41292.47000944021
250.26918208224785,107.15383250404578,77.06394410630902,554.8396060712955,237.5569765359116,170.84855608067997,436239.2135006546,79969.68230888978,41363.036926986875
251.08956793023032,107.50508425231142,77.31656078331461,553.848306093681,237.13254716398973,170.54331080264825,436887.25330904895,80088.47845558402,41424.48233055267
251.83742362919128,107.82528190364398,77.54684367034372,553.146538392198,236.83208228806762,170.32721952655606,437633.27865243796,80225.23693088582,41495.21846080434
252.65392336834304,108.17486979760974,77.79826372029669,552.1813523858176,236.41883372584977,170.03001537289623,438286.0575387894,80344.90182698851,41557.11321108284
253.3981884432661,108.49353010773417,78.02744096719918,551.4990803656628,236.1267160101902,169.81992728938133,439034.0167194676,80482.01480584904,41628.032702620534
254.14073431301486,108.81145433272917,78.25608882917959,550.8250334698772,235.83811991709572,169.61237192091897,439782.3773629126,80619.20137930842,41698.99025978538
254.9515372145047,109.15860310101613,78.50575468480663,549.8964296032011,235.44053415617802,169.3264322943016,440441.6768731924,80740.061610924,41761.503278206656
255.6905342802734,109.47500789024159,78.73330978406935,549.2414363020879,235.16009594203268,169.12474398922532,441192.1916112231,80877.6430646563,41832.66508086603
256.49752900219977,109.82052616998139,78.98180300895304,548.337802930283,234.7732014064697,168.84649338290626,441856.4977554724,80999.42109301178,41895.65281494639
257.2330046709671,110.13542325785374,79.20827378477077,547.701552923826,234.50078821497974,168.6505765923238,442609.3006743843,81137.42200719715,41967.03157680464
257.9667931893498,110.44959798499346,79.4342250461127,547.0732376039915,234.2317722938779,168.4571030839757,443362.69424861966,81275.53119802776,42038.4663430229
258.7682021421705,110.7927246935371,79.68099827736964,546.2046244192458,233.85987180283595,168.18963604164028,444033.92667828855,81398.57892618887,42102.11080898502
259.49850819747826,111.10540838905268,79.90587720396573,545.5946291780419,233.59869970261812,168.00180372931908,444789.8054618071,81537.14369595576,42173.78121610892
260.29618174335394,111.44693576696045,80.15150021293151,544.7499087152662,233.2370289838028,167.7416938348958,445466.28112502873,81661.15259337563,42237.92283147061
261.02303081058517,111.75813933808261,80.37531464915091,544.1579367826677,232.98357364109938,167.55941133592123,446224.7641803835,81800.1947681647,42309.84016869341
261.7482224596913,112.06863327846763,80.5986187261775,543.5736180069331,232.7333950306005,167.37948542934805,446984.00667061436,81939.37615961263,42381.82951350252
262.540413709334,112.4078133875371,80.84255360332075,542.7624396088848,232.38608549183834,167.12970394923403,447667.7653628606,82064.7201536935,42446.66168622165
263.2621844562551,112.71684265385917,81.06480430169086,542.1957372946205,232.14344944549373,166.9552025779184,448429.7861884013,82204.41085880512,42518.914465363254
263.9823143907811,113.0251693992592,81.2865497541747,541.6365278412959,231.90402149996055,166.7830084400059,449192.6590541853,82344.25775663272,42591.24803268474
264.7008086507534,113.33279582352621,81.50779154283813,541.0847663240639,231.66778242047124,166.61310770204767,449956.4148374765,82484.26650747668,42663.665315885766
265.485824837019,113.6689038981849,81.74951704414671,540.3160692423191,231.338661440979,166.37640724836257,450649.7081673038,82611.35835437477,42729.40153747108
266.20094325197744,113.97508493981164,81.9697193283482,539.7814122411352,231.10974573399773,166.2117734052642,451416.45712351054,82751.91580207983,42802.1026253325
266.91444152142634,114.28057230913276,82.18942273049817,539.2540451752012,230.88395124431636,166.049384309833,452184.1719455788,82892.65030857219,42874.89529401486
267.6263244333751,114.58536805615518,82.40862872494068,538.7339233586134,230.6612588394719,165.88922620219662,452952.88024069974,83033.5669346951,42947.78216115827
268.404260691877,114.91844482912735,82.64817414497472,538.0063665592335,230.34975224976995,165.66519383810333,453656.0356170537,83162.46665374967,43014.4534756514
269.1128098828415,115.22181322909492,82.86635360596448,537.5028483639413,230.1341687571794,165.51014838769805,454427.9273805888,83303.96686096718,43087.64219076605
269.81975817871955,115.52449619890878,83.08404011257437,537.0064194657244,229.92162057778663,165.35728590360534,455200.8860855805,83445.66265575842,43160.93207041957
270.52511002081644,115.82649564013295,83.30123503238984,536.5170353788284,229.7120886648235,165.20659268758374,455974.93613533536,83587.55851164297,43234.32542846829
271.2288697655422,116.12781341798323,83.51793970685507,536.0346515891005,229.5055539593631,165.0580550326472,456750.1011317365,83729.65875522658,43307.82450277973
271.99811271512317,116.45716811314995,83.75480824647094,535.3560472356139,229.21500657104696,164.84909631255115,457465.6358446794,83860.82780629801,43375.669592900114
272.69858700706754,116.75707921018518,83.97050125043245,534.8896665868059,229.01532367957103,164.70548641239097,458244.19100411615,84003.54952143335,43449.49011341467
273.3974823483825,117.05631427268084,84.18570805724399,534.4301323118061,228.81857209264567,164.56398467658445,459023.92293526314,84146.48695779893,43523.42221227936
274.0948027525062,117.35487501900785,84.4004299027404,533.9774000621018,228.62473282226335,164.42457744915015,459804.8521176312,84289.64386961934,43597.46783130668
274.7905521488554,117.65276313156296,84.6146679968843,533.5314254598234,228.4337868678474,164.28725106506693,460586.99825056375,84433.02386810187,43671.62883833578
275.4847343829879,117.94998025683837,84.82842352381608,533.0921640986259,228.24571521662912,164.15199185054541,461370.3802575788,84576.6304222325,43745.907027644076
276.2437352928914,118.27494977842932,85.06213829129481,531.7652374500918,227.67758583426095,163.74339898975046,461489.9563857943,84598.55065473153,43757.24491670562
276.9346838830684,118.57078240506249,85.27489810091544,530.3874433607932,227.0876773371722,163.31914281164535,461445.54516871244,84590.40936249764,43753.03396373468
277.62407690089435,118.86594900666711,85.48717891212439,529.0232545886562,226.5035940154573,162.89907604029244,461404.4335069149,84582.87293195358,43749.13586578191
278.3119178531935,119.16045108470507,85.69898180475778,527.6725329871265,225.92527672107167,162.483156137021,461366.6148254811,84575.9401578104,43745.54999943092
278.9982101637572,119.45429010508751,85.91030783308392,526.3351418516804,225.35266692338237,162.07134100719642,461332.08202687604,84569.60973897547,43742.275691712384
