ricochetAngle0Radians,ricochetAngle0Degrees,ricochetAngle1Radians,ricochetAngle1Degrees,armorRadians,armorDegrees,fuseRadians,fuseDegrees
0.6580070495906648,37.701026831400554,0.9770479619587787,55.98072460209663,0.782507199301531,44.83435995858009,0.0,0.0
0.6562575531669759,37.60078807004995,0.9761359723084124,55.92847144417103,0.7772025894538659,44.53042820234534,0.0,0.0
0.6547070080998132,37.511948381756696,0.9753289541613004,55.88223271035104,0.7723211971493288,44.25074502514773,0.0,0.0
0.6531373108099942,37.422011351936945,0.9745131781565237,55.8354921882493,0.7674119223189662,43.969464296898146,0.0,0.0
0.651548229335247,37.33096369013151,0.9736885721469662,55.788245744140525,0.7624743177662371,43.686560395122186,0.0,0.0
0.6499395279161182,37.23879188831872,0.9728550635727707,55.740489220651156,0.7575079206025574,43.4020067982576,0.0,0.0
0.6483109668867744,37.14548221465784,0.9720125794569989,55.69221843651062,0.7525122515515509,43.1157760457908,0.0,0.0
0.6466623025614533,37.05102070698316,0.9711610464011176,55.64342918629274,0.747486814213134,42.827839696092056,0.0,0.0
0.6447556220171398,36.941775958914285,0.9701779484636442,55.587101823627506,0.7419531507490404,42.51078413435375,0.0,0.0
0.6430634286485043,36.84482042077145,0.969306973864941,55.53719865505871,0.7368629678333736,42.21913813633645,0.0,0.0
0.6413503429469591,36.7466678401287,0.9684267183733902,55.48676373049964,0.731741346333726,41.925690840143176,0.0,0.0
0.6396161033166193,36.6473032286459,0.9675371067931035,55.43579274154324,0.7265877106776675,41.630409267902884,0.0,0.0
0.6378604434825856,36.54671132989513,0.9666380634804166,55.38428135412682,0.7214014636607324,41.33325920232019,0.0,0.0
0.6360830923457828,36.444876611043554,0.9657295123381928,55.332225208205614,0.7161819853921952,41.03420512627277,0.0,0.0
0.6342837738316781,36.34178325418561,0.9648113768098997,55.2796199174134,0.7109286321736359,40.733210158557846,0.0,0.0
0.6324622067326244,36.23741514730994,0.9638835798734766,55.22646106871119,0.7056407353053767,40.43023598550615,0.0,0.0
0.6306181045434683,36.13175587488046,0.9629460440349702,55.172744222022516,0.7003175998148391,40.125242788122044,0.0,0.0
0.6287511752900988,36.02478870801288,0.961998691321939,55.11846490985556,0.6949585031005179,39.81818916438901,0.0,0.0
0.6268611213505754,35.91649659422611,0.9610414432766222,55.063618636911755,0.6895626934847688,39.509032046350484,0.0,0.0
0.6249476392684408,35.80686214674589,0.9600742209488601,55.00820087968017,0.6841293886676333,39.197726611520515,0.0,0.0
0.6230104195578178,35.69586763333764,0.9590969448887651,54.95220708601755,0.6786577740734243,38.88422618815016,0.0,0.0
0.621049146499854,35.5834949646436,0.9581095351391345,54.89563267471365,0.673147001080898,38.568482153823716,0.0,0.0
0.6190634979300492,35.469725681997595,0.9571119112275969,54.83847303504121,0.6675961851266535,38.25044382679163,0.0,0.0
0.617053145015989,35.354540944690115,0.95610399215849,54.78072352629063,0.6620044036708361,37.93005834941377,0.0,0.0
0.6150177520249381,35.23792151665239,0.9550856964044553,54.72237947728835,0.6563706940123275,37.60727056297914,0.0,0.0
0.6132433096986833,35.13625346036862,0.9541997466050127,54.67161829291983,0.6512455291558253,37.31362024739279,0.0,0.0
0.6111600266084168,35.01689013176538,0.9531617375880513,54.61214475715142,0.6455301727494829,36.986154446896315,0.0,0.0
0.6090506983382764,34.8960345242787,0.9521131143867285,54.55206307341613,0.6397698682818286,36.65611331218937,0.0,0.0
0.6069149600559689,34.77366573455796,0.951053793336301,54.49136844807727,0.6339634729417434,36.32343136501806,0.0,0.0
0.6047524387325974,34.64976238962173,0.9499836901951554,54.43005605444593,0.6281097904082228,35.98804006123788,0.0,0.0
0.6025627528382658,34.52430262941719,0.9489027201345984,54.368121032196015,0.6222075674438119,35.649867595631946,0.0,0.0
0.6003455120229148,34.39726408853343,0.9478107977283222,54.30555848676062,0.6162554902046478,35.30883869049196,0.0,0.0
0.5984097812253144,34.28635488355744,0.9468596990181969,54.2510645447701,0.6108428228791474,34.99871569683243,0.0,0.0
0.596139787136069,34.156293802724036,0.9457469729544403,54.187310037562646,0.6047931550919199,34.65209526516804,0.0,0.0
0.5938410647488358,34.02458671166334,0.9446230455020505,54.12291373806181,0.5986894689254161,34.30237980835499,0.0,0.0
0.5915131862671853,33.89120909944544,0.9434878288208559,54.05787061339652,0.5925301736096822,33.94947818198874,0.0,0.0
0.5894792828110585,33.77467501547231,0.9424984251529775,54.001181958992326,0.5869298180658895,33.628601445556725,0.0,0.0
0.5870955473612762,33.63809703472406,0.9413417665009562,53.93491029989421,0.580661276530005,33.26944047184809,0.0,0.0
0.584681366571462,33.49977466448615,0.9401735624085533,53.867977135789616,0.574332048071029,32.90680239357467,0.0,0.0
0.5822362691086737,33.35968089937023,0.9389937224369213,53.80037728491426,0.5679401797624162,32.540575316287736,0.0,0.0
0.5800983173985413,33.23718528957687,0.9379648430225889,53.74142683684512,0.5621286073559059,32.20759674506001,0.0,0.0
0.5775939436522726,33.09369524359231,0.9367629040484602,53.67256080639527,0.555613168045882,31.834289570922014,0.0,0.0
0.5750572288105393,32.948352189332795,0.9355490652500325,53.60301296623613,0.5490288029204827,31.457033238463506,0.0,0.0
0.5728379223538979,32.8211952959211,0.93449011079702,53.54233934538193,0.5430419304711102,31.11401071463131,0.0,0.0
0.5702391597357777,32.672297165946446,0.9332536725668052,53.471496653162,0.5363211103122898,30.728936084664458,0.0,0.0
0.5676065163594337,32.52145781151887,0.9320050644277318,53.3999566765274,0.5295239136281741,30.33948540214431,0.0,0.0
0.5653019979580773,32.38941863331091,0.930915356170782,53.33752099250363,0.5233427024905861,29.98532809168126,0.0,0.0
0.5626043060407367,32.23485227202074,0.9296436363675019,53.26465681505247,0.5163936896010836,29.587178981330755,0.0,0.0
0.5602419836572765,32.099501169599186,0.9285334852114665,53.20104983919007,0.5100734992755152,29.225058749956272,0.0,0.0
0.5574771494745193,31.941087839873695,0.9272383130284374,53.12684193935976,0.5029609693837644,28.817540805498318,0.0,0.0
0.5546755973611254,31.780570727690268,0.9259305102580699,53.051910360182184,0.4957562909585679,28.404743138985594,0.0,0.0
0.5522209562363143,31.639930151019346,0.9247884479805938,52.9864750117417,0.4892014023527914,28.02917568669621,0.0,0.0
0.5493488124316778,31.475368432859028,0.9234566594309984,52.91016914864604,0.48181208095253186,27.605798756995636,0.0,0.0
