distance,launchAngle,impactAngleHorizontalRadians,impactAngleHorizontalDegrees,impactVelocity,timeToTarget,timeToTargetAdjusted,rawPenetration,effectivePenetrationHorizontal,effectivePenetrationHorizontalNormalized,impactAngleDeckDegrees,effectivePenetrationDeck,effectivePenetrationDeckNormalized
5075.875033454373,2.5,-0.04726936142336047,2.7083349098370606,703.7697399992047,6.859999999999942,2.4945454545454333,766.1527181643656,765.2969345736288,766.1527181643656,87.29166509016294,36.202064621411004,115.99905843795769
5258.022679864321,2.6,-0.04915356049478979,2.81629156439243,701.2024481647229,7.119999999999936,2.589090909090886,762.2984871644728,761.377788350428,762.2984871644728,87.18370843560757,37.45459838063768,116.83506835416414
5439.468647696627,2.7,-0.05105108068709697,2.925011462952483,698.6574212777153,7.379999999999931,2.6836363636363383,758.4829712106884,757.4948018246488,758.4829712106884,87.07498853704752,38.704558197066675,117.67229814550458
5634.120797890714,2.8000000000000003,-0.053243133638796084,3.0506068455540367,695.9476096548549,7.659999999999925,2.785454545454518,754.4262111254653,753.3571282063214,754.4262111254653,86.94939315444596,40.149040011555655,118.67636227264829
5814.126077431283,2.9000000000000004,-0.055168207364553426,3.1609054452914576,693.4485191315272,7.919999999999919,2.8799999999999706,750.6902300660513,749.5481452420912,750.6902300660513,86.83909455470854,41.393229890430476,119.51558921332123
5993.444076393559,3.0,-0.05710652354379025,3.2719627817236505,690.9712897344501,8.179999999999914,2.9745454545454235,746.991975879901,745.7742785386273,746.991975879901,86.72803721827636,42.634932850288195,120.3560135073533
6185.825727350574,3.1,-0.05934230316904761,3.4000635181722383,688.3343596879623,8.459999999999908,3.076363636363603,743.0608372128697,741.7528734216987,743.0608372128697,86.59993648182777,44.06906590959596,121.36193893865712
6363.732804558252,3.2,-0.06130799341189567,3.5126892729174783,685.9022176641043,8.719999999999903,3.170909090909056,739.4400661062797,738.0508457057502,739.4400661062797,86.48731072708252,45.305193038835604,122.20432716602231
6540.9667821484,3.3000000000000003,-0.06328683500251839,3.6260685443851144,683.4915378980763,8.979999999999897,3.2654545454545083,735.8560573551083,734.3829151611176,735.8560573551083,86.37393145561488,46.53891990219843,123.04789240133773
6717.5322128150665,3.4000000000000004,-0.06527879597288014,3.740199500941627,681.102193343974,9.239999999999892,3.359999999999961,732.3085048516797,730.7487579719082,732.3085048516797,86.25980049905837,47.770273189673816,123.89262734040457
6906.9775914058655,3.5,-0.06757203657346339,3.871592508763093,678.5596774947248,9.519999999999886,3.46181818181814,728.5387233453142,726.876109445445,728.5387233453142,86.12840749123691,49.1913908227217,124.90115794311768
7082.17079411474,3.6,-0.06959109477553115,3.9872760223328476,676.2143169985322,9.77999999999988,3.5563636363635927,725.0660192469774,723.3110091656034,725.0660192469774,86.01272397766715,50.41742046648659,125.74781681456551
7256.709329342891,3.7,-0.07162316476397441,4.103705056345845,673.8899000052533,10.039999999999875,3.6509090909090456,721.6288383921287,719.7786956582148,721.6288383921287,85.89629494365415,51.64116261018953,126.59562786805608
7430.597650831166,3.8000000000000003,-0.07366820920905649,4.220877471965721,671.5863017520311,10.29999999999987,3.745454545454498,718.2268846849028,716.2788554566289,718.2268846849028,85.77912252803428,52.862643803751055,127.44458474187945
7603.840187596925,3.9000000000000004,-0.07572618946702157,4.3387910550683655,669.3033980415735,10.559999999999864,3.8399999999999506,714.8598644488778,712.8111776006801,714.8598644488778,85.66120894493163,54.08189056791237,128.2946813073052
7776.441343665277,4.0,-0.07779706558139907,4.457443516316647,667.0410652548389,10.819999999999858,3.934545454545403,711.5274864310944,709.3753536423089,711.5274864310944,85.54255648368336,55.298929391085885,129.1459116660378
7948.40549781472,4.1000000000000005,-0.07988079628448658,4.576832491245389,664.7991803628566,11.079999999999853,4.029090909090855,708.2294618047098,705.9710776498172,708.2294618047098,85.42316750875462,56.51378672629074,129.99827014761362
8132.944053587119,4.2,-0.08227223238591203,4.713851686832286,662.4149350619451,11.359999999999847,4.130909090909035,704.7266461783239,702.3429424350677,704.7266461783239,85.28614831316771,57.914048774020706,131.01161801480927
8303.60104828374,4.3,-0.08438247384122463,4.834759615975243,660.2151782299844,11.619999999999841,4.225454545454488,701.4991179922342,699.0031217376933,701.4991179922342,85.16524038402476,59.12400819330663,131.86584282471014
8473.634366357855,4.4,-0.0865054337565587,4.956396259199336,658.0354912555771,11.879999999999836,4.31999999999994,698.3050648050851,695.6939189597173,698.3050648050851,85.04360374080066,60.33187097135699,132.7211829230587
8643.04828043456,4.5,-0.08864106554020197,5.078758946996092,655.8757537162029,12.13999999999983,4.414545454545393,695.1442078418123,692.4150386053776,695.1442078418123,84.92124105300391,61.53766333826852,133.57763350854253
